segment_id,meeting_id,speaker_id,dact_id,word,start_time,end_time,dialogue_act_type,dialogue_act_gloss,dialogue_act_category,event_type,audio,video,lip_video
ES2003d-B-1584.06-1584.19-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.242,<laugh>,1584.06,1584.192,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2003d-B-1584.06-1584.19-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2003d-B-1584.06-1584.19-laughter.mp4,
ES2003d-B-1600.10-1600.10-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.243,<laugh>,1600.096,1600.096,stl,Stall,Minor,laughter,,,
ES2003d-B-1658.51-1659.44-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.249,<laugh>,1658.512,1659.44,stl,Stall,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2003d-B-1658.51-1659.44-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2003d-B-1658.51-1659.44-laughter.mp4,
ES2003d-B-1716.48-1716.48-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.258,<laugh>,1716.48,1716.48,fra,Fragment,Minor,laughter,,,
ES2003d-B-1726.84-1726.84-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.262,<laugh>,1726.84,1726.84,stl,Stall,Minor,laughter,,,
ES2003d-B-1730.55-1730.55-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.263,<laugh>,1730.55,1730.55,fra,Fragment,Minor,laughter,,,
ES2003d-B-2038.24-2039.34-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.292,<laugh>,2038.24,2039.344,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2003d-B-2038.24-2039.34-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2003d-B-2038.24-2039.34-laughter.mp4,
ES2003d-B-2134.72-2134.72-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.307,<laugh>,2134.722,2134.722,stl,Stall,Minor,laughter,,,
ES2003d-B-2222.42-2224.17-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.326,<laugh>,2222.416,2224.174,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2003d-B-2222.42-2224.17-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2003d-B-2222.42-2224.17-laughter.mp4,
ES2003d-B-2344.85-2342.32-laughter,ES2003d,B,ES2003d.B.dialog-act.vkaraisk.348,<laugh>,2344.85,2342.32,sug,Suggest,Task,laughter,,,
IS1000d-A-61.35-61.73-laughter,IS1000d,A,IS1000d.A.dialog-act.vkaraisk.10,<laugh>,61.35,61.728,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/IS1000d-A-61.35-61.73-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/IS1000d-A-61.35-61.73-laughter.mp4,
IS1000d-A-143.38-143.70-laughter,IS1000d,A,IS1000d.A.dialog-act.vkaraisk.14,<laugh>,143.376,143.696,oth,Other,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/IS1000d-A-143.38-143.70-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/IS1000d-A-143.38-143.70-laughter.mp4,
IS1000d-A-269.90-271.70-laughter,IS1000d,A,IS1000d.A.dialog-act.vkaraisk.21,<laugh>,269.904,271.696,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1000d-A-269.90-271.70-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1000d-A-269.90-271.70-laughter.mp4,
IS1000d-A-405.63-407.17-laughter,IS1000d,A,IS1000d.A.dialog-act.vkaraisk.40,<laugh>,405.632,407.168,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1000d-A-405.63-407.17-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1000d-A-405.63-407.17-laughter.mp4,
IS1000d-A-438.75-438.75-laughter,IS1000d,A,IS1000d.A.dialog-act.vkaraisk.45,<laugh>,438.752,438.752,be.pos,Be-Positive,Other,laughter,,,
IS1000d-A-441.15-441.42-laughter,IS1000d,A,IS1000d.A.dialog-act.vkaraisk.45,<laugh>,441.15,441.424,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/IS1000d-A-441.15-441.42-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/IS1000d-A-441.15-441.42-laughter.mp4,
IS1000d-A-1157.89-1158.18-laughter,IS1000d,A,IS1000d.A.dialog-act.vkaraisk.168,<laugh>,1157.888,1158.176,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1000d-A-1157.89-1158.18-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1000d-A-1157.89-1158.18-laughter.mp4,
IS1009b-B-277.41-277.41-laughter,IS1009b,B,IS1009b.B.dialog-act.dharshi.4,<laugh>,277.41,277.41,ass,Assess,Task,laughter,,,
IS1009b-B-893.87-894.81-laughter,IS1009b,B,IS1009b.B.dialog-act.dharshi.15,<laugh>,893.872,894.806,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1009b-B-893.87-894.81-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1009b-B-893.87-894.81-laughter.mp4,
IS1009b-B-903.49-903.49-laughter,IS1009b,B,IS1009b.B.dialog-act.dharshi.18,<laugh>,903.49,903.49,bck,Backchannel,Minor,laughter,,,
IS1009b-B-1672.86-1673.70-laughter,IS1009b,B,IS1009b.B.dialog-act.dharshi.90,<laugh>,1672.864,1673.701,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1009b-B-1672.86-1673.70-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1009b-B-1672.86-1673.70-laughter.mp4,
IS1009b-B-1699.28-1699.81-laughter,IS1009b,B,IS1009b.B.dialog-act.dharshi.93,<laugh>,1699.282,1699.812,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1009b-B-1699.28-1699.81-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1009b-B-1699.28-1699.81-laughter.mp4,
IS1009b-B-1979.45-1981.30-laughter,IS1009b,B,IS1009b.B.dialog-act.dharshi.113,<laugh>,1979.452,1981.301,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/IS1009b-B-1979.45-1981.30-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/IS1009b-B-1979.45-1981.30-laughter.mp4,
ES2007d-D-22.80-23.91-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.7,<laugh>,22.8,23.906,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2007d-D-22.80-23.91-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2007d-D-22.80-23.91-laughter.mp4,
ES2007d-D-137.17-139.38-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.15,<laugh>,137.173,139.383,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2007d-D-137.17-139.38-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2007d-D-137.17-139.38-laughter.mp4,
ES2007d-D-279.63-279.63-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.28,<laugh>,279.632,279.632,fra,Fragment,Minor,laughter,,,
ES2007d-D-327.44-327.44-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.35,<laugh>,327.44,327.44,inf,Inform,Task,laughter,,,
ES2007d-D-455.55-456.56-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.44,<laugh>,455.549,456.564,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2007d-D-455.55-456.56-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2007d-D-455.55-456.56-laughter.mp4,
ES2007d-D-754.23-754.23-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.131,<laugh>,754.23,754.23,inf,Inform,Task,laughter,,,
ES2007d-D-777.68-777.68-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.138,<laugh>,777.68,777.68,ass,Assess,Task,laughter,,,
ES2007d-D-816.42-818.61-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.105,<laugh>,816.416,818.608,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2007d-D-816.42-818.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2007d-D-816.42-818.61-laughter.mp4,
ES2007d-D-832.88-836.61-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.104,<laugh>,832.88,836.605,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2007d-D-832.88-836.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2007d-D-832.88-836.61-laughter.mp4,
ES2007d-D-837.82-838.83-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.103,<laugh>,837.819,838.832,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2007d-D-837.82-838.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2007d-D-837.82-838.83-laughter.mp4,
ES2007d-D-842.19-843.50-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.102,<laugh>,842.186,843.504,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2007d-D-842.19-843.50-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2007d-D-842.19-843.50-laughter.mp4,
ES2007d-D-852.27-855.06-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.101,<laugh>,852.272,855.06,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2007d-D-852.27-855.06-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2007d-D-852.27-855.06-laughter.mp4,
ES2007d-D-872.05-874.20-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.100,<laugh>,872.048,874.201,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2007d-D-872.05-874.20-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2007d-D-872.05-874.20-laughter.mp4,
ES2007d-D-884.19-884.74-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.99,<laugh>,884.192,884.736,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2007d-D-884.19-884.74-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2007d-D-884.19-884.74-laughter.mp4,
ES2007d-D-890.87-893.06-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.98,<laugh>,890.865,893.056,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2007d-D-890.87-893.06-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2007d-D-890.87-893.06-laughter.mp4,
ES2007d-D-913.02-913.02-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.150,<laugh>,913.024,913.024,sug,Suggest,Task,laughter,,,
ES2007d-D-991.59-991.83-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.156,<laugh>,991.59,991.826,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2007d-D-991.59-991.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2007d-D-991.59-991.83-laughter.mp4,
ES2007d-D-1088.50-1089.17-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.96,<laugh>,1088.499,1089.168,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2007d-D-1088.50-1089.17-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2007d-D-1088.50-1089.17-laughter.mp4,
ES2007d-D-1169.77-1169.77-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.166,<laugh>,1169.77,1169.77,ass,Assess,Task,laughter,,,
ES2007d-D-1171.77-1171.77-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.166,<laugh>,1171.77,1171.77,ass,Assess,Task,laughter,,,
ES2007d-D-1183.46-1184.32-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.95,<laugh>,1183.456,1184.32,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2007d-D-1183.46-1184.32-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2007d-D-1183.46-1184.32-laughter.mp4,
ES2007d-D-1185.78-1185.78-laughter,ES2007d,D,ES2007d.D.dialog-act.dharshi.169,<laugh>,1185.776,1185.776,oth,Other,Other,laughter,,,
ES2008b-B-755.52-757.35-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.16,<laugh>,755.523,757.345,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/ES2008b-B-755.52-757.35-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/ES2008b-B-755.52-757.35-laughter.mp4,
ES2008b-B-1148.72-1148.72-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.106,<laugh>,1148.72,1148.72,sug,Suggest,Task,laughter,,,
ES2008b-B-1224.76-1225.66-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.119,<laugh>,1224.759,1225.658,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2008b-B-1224.76-1225.66-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2008b-B-1224.76-1225.66-laughter.mp4,
ES2008b-B-1228.67-1233.70-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.120,<laugh>,1228.668,1233.702,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2008b-B-1228.67-1233.70-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2008b-B-1228.67-1233.70-laughter.mp4,
ES2008b-B-1296.35-1296.54-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.127,<laugh>,1296.35,1296.542,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2008b-B-1296.35-1296.54-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2008b-B-1296.35-1296.54-laughter.mp4,
ES2008b-B-1333.16-1333.16-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.129,<laugh>,1333.157,1333.157,inf,Inform,Task,laughter,,,
ES2008b-B-1799.20-1799.89-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.181,<laugh>,1799.2,1799.887,bck,Backchannel,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2008b-B-1799.20-1799.89-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2008b-B-1799.20-1799.89-laughter.mp4,
ES2008b-B-2073.82-2073.82-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.217,<laugh>,2073.82,2073.82,inf,Inform,Task,laughter,,,
ES2008b-B-2164.76-2166.65-laughter,ES2008b,B,ES2008b.B.dialog-act.vkaraisk.225,<laugh>,2164.758,2166.646,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2008b-B-2164.76-2166.65-laughter.wav,,
IS1006d-D-36.22-36.69-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.2,<laugh>,36.22,36.688,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/IS1006d-D-36.22-36.69-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/IS1006d-D-36.22-36.69-laughter.mp4,
IS1006d-D-64.30-64.30-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.3,<laugh>,64.304,64.304,be.pos,Be-Positive,Other,laughter,,,
IS1006d-D-75.91-76.32-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.3,<laugh>,75.91,76.32,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1006d-D-75.91-76.32-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1006d-D-75.91-76.32-laughter.mp4,
IS1006d-D-216.80-216.80-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.10,<laugh>,216.8,216.8,fra,Fragment,Minor,laughter,,,
IS1006d-D-219.87-219.94-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.10,<laugh>,219.87,219.936,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1006d-D-219.87-219.94-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1006d-D-219.87-219.94-laughter.mp4,
IS1006d-D-221.60-222.08-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.11,<laugh>,221.6,222.076,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/IS1006d-D-221.60-222.08-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/IS1006d-D-221.60-222.08-laughter.mp4,
IS1006d-D-227.68-227.68-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.13,<laugh>,227.68,227.68,ass,Assess,Task,laughter,,,
IS1006d-D-230.96-230.96-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.14,<laugh>,230.96,230.96,ass,Assess,Task,laughter,,,
IS1006d-D-234.74-234.99-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.16,<laugh>,234.74,234.992,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1006d-D-234.74-234.99-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1006d-D-234.74-234.99-laughter.mp4,
IS1006d-D-239.73-239.84-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.15,<laugh>,239.73,239.84,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1006d-D-239.73-239.84-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1006d-D-239.73-239.84-laughter.mp4,
IS1006d-D-258.73-258.73-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.18,<laugh>,258.73,258.73,inf,Inform,Task,laughter,,,
IS1006d-D-260.54-260.54-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.19,<laugh>,260.54,260.54,bck,Backchannel,Minor,laughter,,,
IS1006d-D-263.92-263.92-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.19,<laugh>,263.92,263.92,bck,Backchannel,Minor,laughter,,,
IS1006d-D-267.69-268.13-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.20,<laugh>,267.69,268.128,sug,Suggest,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1006d-D-267.69-268.13-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1006d-D-267.69-268.13-laughter.mp4,
IS1006d-D-329.38-329.38-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.25,<laugh>,329.376,329.376,sug,Suggest,Task,laughter,,,
IS1006d-D-332.71-332.71-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.26,<laugh>,332.71,332.71,be.pos,Be-Positive,Other,laughter,,,
IS1006d-D-334.84-334.84-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.26,<laugh>,334.84,334.84,be.pos,Be-Positive,Other,laughter,,,
IS1006d-D-336.41-336.53-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.26,<laugh>,336.41,336.528,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/IS1006d-D-336.41-336.53-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/IS1006d-D-336.41-336.53-laughter.mp4,
IS1006d-D-348.59-348.59-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.27,<laugh>,348.592,348.592,und,Comment-About-Understanding,Other,laughter,,,
IS1006d-D-352.10-352.25-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.27,<laugh>,352.1,352.253,und,Comment-About-Understanding,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1006d-D-352.10-352.25-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1006d-D-352.10-352.25-laughter.mp4,
IS1006d-D-361.50-364.11-laughter,IS1006d,D,IS1006d.D.dialog-act.s9553330.28,<laugh>,361.502,364.112,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1006d-D-361.50-364.11-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1006d-D-361.50-364.11-laughter.mp4,
